_id,channelId,description.eng,description.original,dislikeCount,duration,encounter.dates,encounter.locationIDs,fileDetails,likeCount,newLocation,publishedAt,recordingDetails.date,recordingDetails.location,regionRestriction,relevant,tags.eng,tags.original,title.eng,title.original,uploadedAt,url,user_country,videoID,viewCount,wild
RiuQ3IGH-oQ,,null,"Just a few of the adventures we offer.

Whales, Bears, Sea Lions, Wolves, Eagles, Sea Otters, Seals, Tufted Puffins, and so much more. Come experience the true west coast with our passionate team of west coast residents.

We'll share our knowledge and expertise of all the wildlife around Tofino and Ucluelet.

Check out our website for all adventure options.",0,null,[],[],null,4,0,2016-11-17T23:51:09.000Z,null,null,null,false,[],"[""Whales"",""Bears"",""Eagles"",""wildlife"",""marine activites"",""boat"",""pacific ocean"",""Tofino"",""Ucluelet"",""West Coast"",""Sea Lions"",""Sea Otters"",""Seals"",""Adventure"",""kayaking"",""water taxi""]",null,Jamie&#39;s Whaling Station Tofino &amp; Ucluelet,null,https://youtu.be/RiuQ3IGH-oQ,,RiuQ3IGH-oQ,2335,0
URi8KccVkks,,null,"It sounds like a classic horror story—eyeless, mouthless worms lurk in the dark, settling onto dead animals and sending out green ""roots"" to devour their bones. In fact, such ""boneworms"" do exist in the deep sea. After planting several dead whales on the seafloor, a team of biologists recently announced that as many as 15 different species of boneworms may live in Monterey Bay alone.
For more information, see: http://www.mbari.org/news/news_releases/2009/osedax-spp/osedax-spp-release.html",3,null,[],[],null,146,0,2009-11-10T18:19:55.000Z,null,null,null,false,[],"[""osedax"",""whalefall"",""boneworm"",""deep sea"",""dead whale"",""MBARI"",""bone-eating worm"",""ocean"",""ocean science"",""new discoveries"",""underwater video""]",null,Boneworms on dead whales in Monterey Bay,null,https://youtu.be/URi8KccVkks,,URi8KccVkks,61907,0
JY-Wa7EWp5g,,null,"Officials say a number of private boats helped a team of federal responders free a young humpback whale from heavy gauge fishing gear off Hawaii. (March 6)

Subscribe for more Breaking News: http://smarturl.it/AssociatedPress 
Website: https://apnews.com
Twitter: https://twitter.com/AP
Facebook: https://facebook.com/APNews
Google+: https://plus.google.com/115892241801867723374
Instagram: https://www.instagram.com/APNews/
​

You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/aafb9fdda11004917eae0474f4b0bfcd",4,null,[],[],null,23,0,2019-03-08T01:51:45.000Z,null,null,null,false,[],"[""Associated Press"",""news"",""apus113390"",""2ce609710d6c47cf8152b00c18200938"",""US HI Entangled Humpback (CR)"",""Hawaii"",""United States"",""Animals""]",null,Humpback while freed from tangled fishing lines,null,https://youtu.be/JY-Wa7EWp5g,,JY-Wa7EWp5g,1370,0
-kRvV9Fe7Hw,,null,"Flagship Cruises & Events is a premiere entertainment vessel that offers whale watching educational tours, hosted by Birch Aquarium experts.  This 3 hour 360 degree tour ,takes you past some of San Diego's best sights along Dana Point and out into the ocean where you can see pods of dolphins and many different species of whales. It's a wonderful experience for the whole family! Best sightings are from December to April www.flagshipsd.com",0,null,[],[],null,18,San Diego,2016-03-22T18:24:22.000Z,null,null,null,true,[],"[""whale watching"",""whale"",""watching"",""san diego"",""flagship"",""crusie"",""family"",""friendly"",""dolphins"",""whales"",""humpback"",""fun"",""travel"",""tour"",""touring"",""san diego harbor"",""harbor"",""birch aquarium"",""educational"",""dana point"",""entertainment""]",null,Flagship Whale Watching: Getaway San Diego,null,https://youtu.be/-kRvV9Fe7Hw,,-kRvV9Fe7Hw,6534,true
orEipV350OM,,null,"GPU: GeForce GTX 970 x 2
CPU: Intel(R) Core(TM) i7-5820K CPU @ 3.30GHz
Memory: 16 GB RAM",0,null,[],[],null,3,0,2017-02-13T18:54:48.000Z,null,null,null,false,[],"[""#GeForceGTX"",""#ShareEveryWin"",""#Black Desert""]",null,Black Desert |  Hunting Humpback Whale,null,https://youtu.be/orEipV350OM,,orEipV350OM,799,0
0X3RaVsJzhY,,null,"To use this video in a commercial player or broadcast, contact licensing@storyful.com

Credit: Rudy Willingham via Storyful
Original video: https://www.facebook.com/DJRudyWillingham/videos/1863406733985584/",0,null,[],[],null,3,"Seattle, Washington",2017-06-09T21:21:42.000Z,null,null,null,true,[],"[""storyful"",""news"",""viral"",""whale"",""Seattle"",""washington"",""drone"",""Humpback""]",null,Drone Captures Humpback Whale Cruising in Seattle,null,https://youtu.be/0X3RaVsJzhY,,0X3RaVsJzhY,182,true
YoAljGnt58w,,null,"Rare Orca and Humpback Whale Encounter 5/3/2012  http://www.princessmontereywhalewatching.com/
http://www.facebook.com/princessmontereywhalewatching
http://www.youtube.com/user/PrincessMonterey
http://twitter.com/PMWW
http://www.flickr.com/photos/princessmontereywhalewatching/show/
Reservations : http://www.zerve.com/MontereyWW
Reservations : 1 (800) 979-3370
© Princess Monterey Whale Watching 
Video by Monty Truitt / Zeative Spock",0,null,[],[],null,2,0,2012-05-04T14:39:09.000Z,null,null,null,false,[],"[""monterey whale watching"",""orcas"",""killer whale"",""monterey california"",""humpback and orcas""]",null,Princess Monterey Whale Watching Orca and Humpback Whale encounter 5/3/2012,null,https://youtu.be/YoAljGnt58w,,YoAljGnt58w,586,0
R9PwMPIr3gM,,null,"A sub-adult whale ""mugging"" our research boat during our 2010 Southern Hemisphere research study in Australia. Read the full story on our blog:  http://blog.pacificwhale.org/content/getting-little-help-our-friends",0,null,[],[],null,1,0,2010-08-23T21:21:13.000Z,null,null,null,true,[],"[""+whales"",""+humpback"",""whales"",""+whale"",""+environmental"",""research""]",null,Mugged by a humpback whale,null,https://youtu.be/R9PwMPIr3gM,,R9PwMPIr3gM,213,true
VmwvFuBs2Qk,,null,"Song: Jujitsu Flow by Dhruva Aliman http://www.dhruvaaliman.com/
Video Clips from the following, IN ORDER-- 
Lion opens car door
https://www.youtube.com/watch?v=yeaztQK9If0
Dubai World Record Eagle Flight
https://www.youtube.com/watch?v=um8M9azpmb4
Dolphin Surfing, Woman Wakeboarding with Dolphins as seen on TV (WORLDWIDE!!)
https://www.youtube.com/watch?v=SIF3PyPdQkM
Giant whale lashes out at surfers in Sydney after they surround it
https://www.youtube.com/watch?v=A6H9wOrF_70
GoPro  The Search for the Blue Whale - A Prelude to  Racing Extinction
https://www.youtube.com/watch?v=-AHbNMXhCF8
GoPro  Hammerhead Fin Cam in 4K
https://www.youtube.com/watch?v=auUxD3Qe3FU
GoPro Awards  Marlin Encounter
https://www.youtube.com/watch?v=naZk40L1BsA
GoPro_ Wild Mustangs - A Legacy in 4K
https://www.youtube.com/watch?v=AzIKZP-iIcM
Tiger jumps to catch meat, filmed in slow-motion
https://www.youtube.com/watch?v=qerL893QDTY
Jaguar Diving Underwater
http://www.telegraph.co.uk/news/newsvideo/viral-video/11584771/Video-of-jaguar-swimming-underwater-goes-viral.html
Feeding the sea lions!
https://www.youtube.com/watch?v=d8BLbfB2Oas
Scuba diving with a baby manta ray - Bora Bora HD [1080p]
https://www.youtube.com/watch?v=o4nBDXXUV1U
wild kangaroo street fight Aussie style
https://www.youtube.com/watch?v=rRddLDynsCs
Monitor Lizard Fight
https://www.youtube.com/watch?v=K_9u-KF3BqI
Octopus gets crabby in Yallingup
https://www.youtube.com/watch?v=F5fZu-1bt6Y
Amazing octopus camoflage
https://www.youtube.com/watch?v=l2UeR2pvoMA
Llama Chase in Arizona Captivates Nation #LlamaDrama
https://www.youtube.com/watch?v=bsGkQjAM0yk
Zebras on the loose in Brussels
https://www.youtube.com/watch?v=U4IXjRrps7Q
Sporting .... Tranquilamente _-) (Lions - UKNOWN SOURCE, check description for updates)
https://www.youtube.com/watch?v=mdPiB0DQrNc
GREAT WHITE SHARKS BREACHING in MOSSEL BAY july 6 2015 By Remo Sabatini
https://www.youtube.com/watch?v=tOIp6_oOx4Y
Wrestle Mania Shark vs. Man!!!! __LIVE AUDIO, GO PRO footage
https://www.youtube.com/watch?v=OtjesZYL7gw
GoPro_ Ocean Ramsey and a Great White Shark
https://www.youtube.com/watch?v=d-1xU0VfJ-g
GoPro_ Humpback Whale Breach - Mother & Calf
https://www.youtube.com/watch?v=kFa3x13d5Co
Blaze Loves His Kennel (ORIGINAL) Husky Says No to Kennel - 
https://www.youtube.com/watch?v=hCRDskZrUMU",311,null,[],[],null,5091,0,2016-03-12T06:51:48.000Z,null,null,null,false,[],"[""Epic"",""Win"",""Fail"",""Nature"",""Wildlife"",""Predator"",""Animals"",""Lion"",""Africa"",""Seal"",""Ocean"",""Hunting"",""Deadly"",""Elephant Seal"",""Funny"",""Lol"",""Music"",""Creature"",""Compilation"",""Montage"",""Attack"",""Desert"",""Wild"",""Adventure"",""Hunt"",""Stalk"",""Prey"",""Kill"",""Scuba"",""Diving"",""Explore"",""Underwater"",""Swimming"",""Safari"",""Electronica"",""Trance"",""Beats"",""Horses"",""Dog"",""Puppy"",""Incredible"",""Amazing"",""Downtempo"",""Crazy"",""omg""]",null,MAN AND BEAST - Part 47,null,https://youtu.be/VmwvFuBs2Qk,,VmwvFuBs2Qk,881716,0
pbeVLVvHPsY,,null,"http://www.aboutaustralia.com/itineraries/st-2809-sydney-outback-reef-adelaide-package/
Whale watching commences in mid May and goes until the beginning of December each year. In May, the humpbacks begin passing by Sydney on their Northern Migration, and by early August these whales have moved onto their breeding grounds up north. From July to September we have the Southern Right whales, Humpbacks and dolphins visiting the coast, not to mention the great albatrosses and other winter sea birds you rarely see anywhere else in the world. Mid to late August, to the beginning of December sees the return of the Humpback whales on their Southern migration. We have a 98% successful rate on our cruises, so we offer our whale guarantee.

On departure you will have the opportunity to also see the famous Sydney Harbour Bridge, Sydney Opera House, Fort Denison and the Outer Harbour as we travel out to the heads. Video Credit: Captain Cook Cruises",0,null,[],[],null,3,"Sydney, Australia",2017-10-16T17:37:43.000Z,null,null,null,true,[],"[""Australia Trip"",""Australia"",""Trips to Australia"",""Travel"",""Australian vacations"",""Sydney"",""Sydney Attractions"",""Sydney Tour"",""Tourism (Industry)"",""Sydney (City/Town/Village)"",""Australian Tourism"",""Australian Trip"",""Australian Travel"",""Whale Watching"",""Sydney Whale Watching"",""Sydney Cruises""]",null,Whale Watching - Sydney,null,https://youtu.be/pbeVLVvHPsY,,pbeVLVvHPsY,1229,true
1ddM6z_oRKI,,null,"(15 Jan 2018) RESTRICTION SUMMARY: COURTESY NOAA MMHSRP 

NOAA HANDOUT - COURTESY NOAA MMHSRP (Permit # 18786-02)
Near Maui, Hawaii - 12 January 2018
++Permit number must be included on the images++
1. A team with NOAA's Marine Mammal Health and Stranding Response Program  heads toward whale entangled in fishing line
2. STILL entangled whale 
3. Response team attempts to free whale
4. Team holds up braided fishing line UPSOUND (English) ""We just freed the whale, guys.""
5. STILL entangled whale 
STORYLINE: 
A humpback whale spotted near Maui has been freed of braided line caught in its mouth.
A joint statement from state and federal agencies says the entangled whale was freed on Friday.
It was first spotted on Thursday by the captain of a fishing vessel. Rescue teams then went to the scene and began to remove the more than 285 feet (87 meters) of braided line that the whale was trailing.
The agencies say the whale was active on Thursday, and with sunset approaching, crews put a tracking buoy on the line and came back to finish the job on Friday.
The agencies say the whale has an excellent chance of survival. It was found off Makena Beach.
The gear will be analyzed to determine where it came from.
===========================================================
Clients are reminded: 
(i) to check the terms of their licence agreements for use of content outside news programming and that further advice and assistance can be obtained from the AP Archive on: Tel +44 (0) 20 7482 7482 Email: info@aparchive.com
(ii) they should check with the applicable collecting society in their Territory regarding the clearance of any sound recording or performance included within the AP Television News service 
(iii) they have editorial responsibility for the use of all and any content included within the AP Television News service and for libel, privacy, compliance and third party rights applicable to their Territory.


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/869a009d7ae9b60f2efba9083d2c3ce8 
Find out more about AP Archive: http://www.aparchive.com/HowWeWork",0,null,[],[],null,1,Maui,2018-01-20T15:19:03.000Z,null,null,null,true,[],"[""AP Archive"",""apus090602"",""869a009d7ae9b60f2efba9083d2c3ce8"",""US HI Entangled Whale (CR)"",""Hawaii"",""United States"",""Animals""]",null,Crews Free Entangled Humpback Whale Near Maui,null,https://youtu.be/1ddM6z_oRKI,,1ddM6z_oRKI,70,true
6PEM3jkUv48,,null,"Didelis dziaugsmas, kai banginiai isnyra netoli laivelio :) Dazniausiai taip elgiasi is smalsumo, tikrina, kas prie ju atplauke :) Kuprotieji banginiai prie Sidnejaus krantu.",0,null,[],[],null,9,0,2016-02-01T05:29:26.000Z,null,null,null,true,[],"[""Kuprotieji banginiai"",""Humpback whales""]",null,Humpback whales. Kuprotieji banginiai. Vaivos Video 3,null,https://youtu.be/6PEM3jkUv48,,6PEM3jkUv48,1082,true
V29U8BCbzkg,,null,"Hello fellow adventurers! We’ve offered multi-day sea kayaking tours since 1997 and believe there is no better way to explore BC's coastal paradise, the pristine wilderness and its abundant wildlife. Explore the Pacific ocean in British Columbia, Canada, home of the killer whale (Orca) and humpback whale. We want you to fall in love with kayaking and our unique coast, and our passion shows in everything we do. Come visit and find the magic & spirit of the Pacific Northwest. 
To find out more:https://www.kayakingtours.com/",1,null,[],[],null,120,0,2016-01-23T19:52:44.000Z,null,null,null,false,[],"[""kayaking"",""sea kayaking"",""adventures"",""Whale (Animal)"",""British Columbia"",""British Columbia (Canadian Province)"",""whales"",""eco tourism"",""Tourist Destination"",""kayak with whales"",""vancouver island"",""johnstone strait"",""Broughton Archipelago (Island Group)"",""kayak tours"",""bc"",""destination british columbia"",""Western Canada (Location)"",""Kayaking (Sport)"",""Vancouver"",""adventure travel"",""kayaking tours"",""kayak with orcas"",""whales watching"",""kayak with killer whales""]",null,Kayak the Realm of the Whales in British Columbia,null,https://youtu.be/V29U8BCbzkg,,V29U8BCbzkg,16429,0
SHhjyVSe4XY,,null,"Sept 30th, 2018 - Very active Humpback Whale North Puget Sound",0,null,[],[],null,3,0,2018-09-30T20:55:05.000Z,null,null,null,false,[],"[""iMovie""]",null,"Sept 30th, 2018 - Very active Humpback Whale North Puget Sound",null,https://youtu.be/SHhjyVSe4XY,,SHhjyVSe4XY,150,0
